from_url,destination,sub,clicks,impressions
https://travel2egypt.org/ja/エドフ神殿/,,,80,2769
https://travel2egypt.org/ja/ザウィエト・エル・アリアンのピラミッド/,,,63,287
https://travel2egypt.org/ja/アズハル・モスク/,,,58,2654
https://travel2egypt.org/es/necropolis-de-abusir/,,,58,1659
https://travel2egypt.org/ja/アーガー・ハーン廟/,,,52,2206
https://travel2egypt.org/pyramids-of-zawyet-el-aryan/,,,51,10850
https://travel2egypt.org/ja/マディナット・ハブ神殿/,,,51,404
https://travel2egypt.org/ja/セラピス神殿/,,,48,2640
https://travel2egypt.org/the-white-pyramid/,,,41,6208
https://travel2egypt.org/ja/アスワンのフィラエ神殿/,,,37,1525
https://travel2egypt.org/siwa-oasis-travel-guide/the-great-sand-sea/,siwa-oasis,the-great-sand-sea,36,4651
https://travel2egypt.org/es/piramides-de-zawyet-el-aryan/,,,36,1660
https://travel2egypt.org/siwa-house-museum/,,,34,1206
https://travel2egypt.org/wadi-al-natron-travel-guide/monastery-of-st-pishoy/,wadi-al-natron,monastery-of-st-pishoy,31,3529
https://travel2egypt.org/wadi-al-natron-travel-guide/paromeos-monastery/,wadi-al-natron,paromeos-monastery,30,1872
https://travel2egypt.org/es/fortaleza-de-shali/,,,30,1807
https://travel2egypt.org/es/necropolis-de-meidum/,,,30,1119
https://travel2egypt.org/shali-fortress/,,,29,6367
https://travel2egypt.org/the-great-sand-sea/,,,29,6089
https://travel2egypt.org/the-pyramid-of-khaba/,,,28,9754
https://travel2egypt.org/es/la-piramide-negra/,,,28,7391
https://travel2egypt.org/sehel-island/,,,28,4623
https://travel2egypt.org/monastery-of-st-pishoy/,,,27,5388
https://travel2egypt.org/paromeos-monastery/,,,27,2264
https://travel2egypt.org/wadi-al-natron-travel-guide/syrian-monastery/,wadi-al-natron,syrian-monastery,27,1918
https://travel2egypt.org/es/tumba-de-mereruka/,,,27,1541
https://travel2egypt.org/es/templo-del-oraculo/,,,26,2877
https://travel2egypt.org/giza-travel-guide/pyramids-of-zawyet-el-aryan/,giza,pyramids-of-zawyet-el-aryan,25,5206
https://travel2egypt.org/es/piramide-de-meidum/,,,25,4554
https://travel2egypt.org/es/la-piramide-blanca/,,,24,4270
https://travel2egypt.org/ja/メムノンの巨像/,,,23,2087
https://travel2egypt.org/ja/サッカラ・ネクロポリス（サッカラの墓地遺跡）/,,,23,1128
https://travel2egypt.org/siwa-oasis-travel-guide/temple-of-the-oracle/,siwa-oasis,temple-of-the-oracle,22,2776
https://travel2egypt.org/ja/アル・モルシ・アブー・アル・アッバース・モス/,,,22,2602
https://travel2egypt.org/the-roman-fortress-at-dush/,,,22,2130
https://travel2egypt.org/aswan-travel-guide/sehel-island/,aswan,sehel-island,21,2853
https://travel2egypt.org/the-tomb-of-khety-ii-at-asyut/,,,21,1248
https://travel2egypt.org/ja/白いピラミッド/,,,21,1169
https://travel2egypt.org/ja/メンカウラー王のピラミッド/,,,20,2426
https://travel2egypt.org/the-necropolis-of-meir/,,,20,1495
https://travel2egypt.org/siwa-oasis-travel-guide/shali-fortress/,siwa-oasis,shali-fortress,19,3606
https://travel2egypt.org/tomb-of-general-horemheb/,,,19,2875
https://travel2egypt.org/syrian-monastery/,,,19,2694
https://travel2egypt.org/ja/スルタン・ハサン・モスクとマドラサ/,,,19,1111
https://travel2egypt.org/ja/ムハンマド・アリー・モスク/,,,18,2238
https://travel2egypt.org/giza-travel-guide/memphis-mit-rahina-museum/,giza,memphis-mit-rahina-museum,18,2035
https://travel2egypt.org/ja/赤いピラミッド/,,,18,1869
https://travel2egypt.org/asyut-travel-guide/the-necropolis-of-meir/,asyut,the-necropolis-of-meir,18,801
https://travel2egypt.org/baris-travel-guide/the-roman-fortress-at-dush/,baris,the-roman-fortress-at-dush,18,570
https://travel2egypt.org/abusir-pyramid-of-neferirkare/,,,17,3164
https://travel2egypt.org/siwa-oasis-travel-guide/siwa-house-museum/,siwa-oasis,siwa-house-museum,17,637
https://travel2egypt.org/temple-of-the-oracle/,,,16,4194
https://travel2egypt.org/the-white-monastery/,,,16,2102
https://travel2egypt.org/the-aswan-museum/,,,16,1849
https://travel2egypt.org/es/piramide-abusir-de-sahure/,,,16,1693
https://travel2egypt.org/sohag-travel-guide/the-white-monastery/,sohag,the-white-monastery,16,1466
https://travel2egypt.org/giza-travel-guide/tomb-of-general-horemheb/,giza,tomb-of-general-horemheb,16,1320
https://travel2egypt.org/luxor-travel-guide/the-mortuary-temple-of-queen-hatshepsut/,luxor,the-mortuary-temple-of-queen-hatshepsut,15,14167
https://travel2egypt.org/giza-travel-guide/tomb-of-mereruka/,giza,tomb-of-mereruka,15,1455
https://travel2egypt.org/es/piramide-de-abu-rawash-de-djedefre/,,,15,1397
https://travel2egypt.org/tomb-of-mereruka/,,,14,2471
https://travel2egypt.org/ja/カフラー王のピラミッド/,,,14,1252
https://travel2egypt.org/mosque-of-al-muayyad-shaykh/,,,13,2316
https://travel2egypt.org/es/el-museo-nubio/,,,13,1312
https://travel2egypt.org/asyut-travel-guide/the-tomb-of-khety-ii-at-asyut/,asyut,the-tomb-of-khety-ii-at-asyut,13,414
https://travel2egypt.org/taba-travel-guide/pharaoh-island/,taba,pharaoh-island,11,3609
https://travel2egypt.org/abu-rawash-pyramid-of-djedefre/,,,11,3129
https://travel2egypt.org/the-roman-towers/,,,11,1955
https://travel2egypt.org/ja/クフ王のピラミッド/,,,11,1697
https://travel2egypt.org/es/tumba-del-general-horemheb/,,,11,1359
https://travel2egypt.org/edfu-temple/,,,10,4263
https://travel2egypt.org/abusir-pyramid-of-niuserre/,,,10,2136
https://travel2egypt.org/khanqah-mausoleum-of-sultan-baybars-al-gashankir/,,,10,1257
https://travel2egypt.org/mausoleum-of-al-ghouri/,,,10,1216
https://travel2egypt.org/es/mezquita-de-al-nasir-mohammed-ben-qalawoon/,,,10,1054
https://travel2egypt.org/ja/エジプト考古学博物館/,,,10,1039
https://travel2egypt.org/giza-travel-guide/the-white-pyramid/,giza,the-white-pyramid,0,25
https://travel2egypt.org/cairo-travel-guide/mosque-of-al-muayyad-shaykh/,cairo,mosque-of-al-muayyad-shaykh,0,21
